date,v7_0_taa
2025-08-21,2.1939075946971207
2025-08-22,2.2642247344209467
2025-08-25,2.303532831846654
2025-08-26,2.296539066038576
2025-08-27,2.27907077138436
2025-08-28,2.3442598549222042
2025-08-29,2.348969737472939
2025-09-01,2.378199023829578
2025-09-02,2.3571077519934156
2025-09-03,2.3461988539168614
2025-09-04,2.299951774123243
2025-09-05,2.3445496284733434
2025-09-08,2.3588152448409367
2025-09-09,2.3563470220194587
2025-09-10,2.359305532448558
2025-09-11,2.4097659451569466
2025-09-12,2.4134814858056655
2025-09-15,2.4122323648056336
2025-09-16,2.4297908507671315
2025-09-17,2.435967762410123
2025-09-18,2.4159145582839745
2025-09-19,2.4142127130046145
2025-09-22,2.44904120249916
2025-09-23,2.4572442272483532
2025-09-24,2.4949192037315253
2025-09-25,2.496706478787445
2025-09-26,2.4792591901829977
2025-09-29,2.515785893730467
2025-09-30,2.5349678810425207
2025-10-09,2.602420445930829
2025-10-10,2.537608183713955
2025-10-13,2.555414731017026
2025-10-14,2.522247733885435
2025-10-15,2.5688397198356165
2025-10-16,2.5718803709182287
2025-10-17,2.5530215021936447
2025-10-20,2.539538486441471
2025-10-21,2.5959525439739535
2025-10-22,2.5510838292622355
2025-10-23,2.542892021777706
2025-10-24,2.5782930219192277
2025-10-27,2.6025821413868413
2025-10-28,2.563482678052599
2025-10-29,2.6016309769994326
2025-10-30,2.579149668401196
2025-10-31,2.5505516644093618
2025-11-03,2.5501808127148693
2025-11-04,2.5213754160670234
2025-11-05,2.5227348766145643
2025-11-06,2.5640056684781034
2025-11-07,2.5584470696629764
2025-11-10,2.5658890064146016
2025-11-11,2.5525472558678177
2025-11-12,2.545744718896402
2025-11-13,2.5852040201778594
2025-11-14,2.5390999456649284
2025-11-17,2.5184274860941653
2025-11-18,2.499793233490349
2025-11-19,2.5084433297589173
2025-11-20,2.4901017684587634
2025-11-21,2.421720375897746
2025-11-24,2.4289383875300854
2025-11-25,2.4607525151898146
2025-11-26,2.4777756266216384
2025-11-27,2.4748173767805395
2025-11-28,2.4937427680965047
2025-12-01,2.5231611458112386
2025-12-02,2.504749036325806
2025-12-03,2.491437468567403
2025-12-04,2.50321553459574
2025-12-05,2.5250441073501584
2025-12-08,2.5509773238577016
2025-12-09,2.5397548407251067
2025-12-10,2.545573776725969
2025-12-11,2.525806062548022
2025-12-12,2.5515880813687577
2025-12-15,2.536869383410986
2025-12-16,2.500514542230273
2025-12-17,2.5481547072611264
2025-12-18,2.528838852869451
2025-12-19,2.5388112909835785
2025-12-22,2.5800542127296415
2025-12-23,2.593818109474544
2025-12-24,2.6120900926200448
2025-12-25,2.6151763348251778
2025-12-26,2.6258557836477596
2025-12-29,2.6132464821045702
2025-12-30,2.6126123029020953
2025-12-31,2.5966858005252482
2026-01-05,2.665177206072662
2026-01-06,2.706161659261428
2026-01-07,2.7113312130137914
2026-01-08,2.7046731677243474
2026-01-09,2.7334209260879008
2026-01-12,2.777823907002042
2026-01-13,2.7460625229687126
2026-01-14,2.7607691657393896
2026-01-15,2.765289913015911
2026-01-16,2.776329901007267
2026-01-19,2.782835323824012
2026-01-20,2.7728654047530994
2026-01-21,2.8151942331770696
2026-01-22,2.8168992239069226
2026-01-23,2.8498835393989683
2026-01-26,2.8430281447663797
2026-01-27,2.8577583358718375
2026-01-28,2.8855918125518167
2026-01-29,2.899987495795207
2026-01-30,2.8549501140279894
2026-02-02,2.7303227013444737
2026-02-03,2.8004101265105428
2026-02-04,2.8180922612708708
2026-02-05,2.7740267595567953
2026-02-06,2.756156344117615
2026-02-09,2.8249717041025693
2026-02-10,2.8227082871755433
2026-02-11,2.8170021952457263
2026-02-12,2.8388085248262516
2026-02-13,2.8044533833536684
2026-02-24,2.840627071099181
2026-02-25,2.867103074777485
2026-02-26,2.8682043783791697
2026-02-27,2.8644410170858863
2026-03-02,2.8710236420500554
2026-03-03,2.793818589681139
2026-03-04,2.7587141141412643
2026-03-05,2.787955828540533
2026-03-06,2.7950580963533307
2026-03-09,2.7703252958979974
2026-03-10,2.817646523867229
2026-03-11,2.8261473872573157
2026-03-12,2.8085475749633764
2026-03-13,2.7888845176640045
2026-03-16,2.7985247706447014
2026-03-17,2.75511049744026
2026-03-18,2.7827428847431803
2026-03-19,2.7252071862264025
2026-03-20,2.7038631564250366
2026-03-23,2.586197326732754
2026-03-24,2.6249158022506647
2026-03-25,2.681715158583066
2026-03-26,2.6391234071019025
2026-03-27,2.6582948760654874
2026-03-30,2.657130832593232
2026-03-31,2.614273586510673
2026-04-01,2.6667080873523865
2026-04-02,2.617216940794233
2026-04-03,2.6033066438048285
2026-04-07,2.611293337646474
2026-04-08,2.7353659067837763
2026-04-09,2.7152753004874968
2026-04-10,2.7644818491908225
2026-04-13,2.77152296152172
2026-04-14,2.818608282653972
2026-04-15,2.8047565375259325
2026-04-16,2.850580392165897
2026-04-17,2.8597876353723586
2026-04-20,2.877307891820971
2026-04-21,2.872811801121302
2026-04-22,2.9122280125149222
2026-04-23,2.8915387966668638
2026-04-24,2.878659877039009
2026-04-27,2.8994488078586795
2026-04-28,2.8715673134320223
2026-04-29,2.904449079151178
2026-04-30,2.9324105501247404
2026-05-06,3.006232205222336
2026-05-07,3.0341037474956334
2026-05-08,3.0110327486552997
2026-05-11,3.0747009364331643
2026-05-12,3.0737264631473167
2026-05-13,3.1158188133078215
2026-05-14,3.0614818688586354
2026-05-15,3.0158186951223973
2026-05-18,3.016618049236923
2026-05-19,3.0486347628081023
2026-05-20,3.0715328217229114
2026-05-21,3.017723475110613
2026-05-22,3.0590900139208936
2026-05-25,3.1320941531595614
2026-05-26,3.129309524983398
2026-05-27,3.0876530029758347
2026-05-28,3.084815892805969
2026-05-29,3.0554718352853842
2026-06-01,3.007849963278346
2026-06-02,3.038756648951331
2026-06-03,3.057239483794578
2026-06-04,3.0564231771924946
2026-06-05,3.0011498575165465
2026-06-08,2.9100641351752925
2026-06-09,2.975131911856723
2026-06-10,2.9340120580791775
2026-06-11,2.909755097848418
2026-06-12,2.943497349942639
2026-06-15,3.039416975145753
2026-06-16,3.049800974057702
2026-06-17,3.10187009757346
2026-06-18,3.1308986102654597
2026-06-22,3.1726857050281376
2026-06-23,3.0984724974877715
2026-06-24,3.1439274610448744
2026-06-25,3.1787854596330085
2026-06-26,3.1266140353950367
2026-06-29,3.178247711378586
2026-06-30,3.215000137630709
